Time,Position_X,Position_Y,Position_Z,Orientation_X,Orientation_Y,Orientation_Z,Orientation_W,Velocity_X,Velocity_Y,Velocity_Z,Angular_Velocity_X,Angular_Velocity_Y,Angular_Velocity_Z
139.846,47.29196021919566,44.7301728876565,-49.33311895639691,-0.07856838214315456,0.007525564528148891,-0.8019986902861882,0.5920882332770842,-1.7098808512457881,-1.6792613270933288,0.003700443142861823,-0.041029687970876694,0.6527546644210815,0.0021686158142983115
139.952,47.10461808605816,44.54608487197827,-49.34954319010535,-0.04488261051438107,0.03658641295686388,-0.8502258530603461,0.5232236466829179,-1.7477474074476183,-1.7363103000862476,0.008699537454118831,-0.039771199226379395,0.7649474143981934,-0.009942687116563414
140.046,46.93739476468631,44.381216870457386,-49.335388517494415,-0.014286806016859093,0.05633150785989979,-0.883264478975049,0.4652596141693386,-1.759653520605003,-1.7627717455079295,0.009658294224540773,-0.032235752791166306,0.5696700811386108,-0.0007223426946439546
140.146,46.7628005646308,44.20858317632398,-49.30992537808676,0.008070276934887557,0.06749269704393601,-0.9018943448549248,0.426574960815371,-1.7718574445414077,-1.7795787174444595,0.006385138577262376,-0.009024281986057758,0.3194581866264343,-0.003801170736551324
140.246,46.62761943956575,44.074175577969704,-49.33111398818327,0.038096726375619366,0.08139938700331792,-0.912321347825613,0.3994903472383307,-0.9341934497332479,-0.963548610899904,0.0063733480699401475,-0.05980034917593002,1.0009424686431885,-0.004378093872219446
140.353,46.54696642801232,43.992884407060956,-49.339764281912096,0.10543197252109732,0.11500481702253948,-0.9065962534043835,0.39209848832284144,-0.7826358254431115,-0.8139328340879872,0.002530089929356663,-0.09263081848621368,1.7249152660369873,-0.00823820009827635
140.452,46.46967704141644,43.91469626366472,-49.34183722511965,0.1666737575185833,0.166047379607441,-0.8599817690479167,0.4528570228950352,-0.7919725872095259,-0.8434276311637448,-0.0020225643904566827,-0.08793256431818008,1.5390605926513672,0.0037012665998188755
140.546,46.39218153575968,43.83523928233608,-49.35889832373894,0.20272115327361548,0.2209134176183703,-0.7980811919763452,0.5226545770824197,-0.7904772332734515,-0.8822839407486522,-0.0128093883473289,-0.06551821529865265,1.3143248558044434,0.004607261158525782
140.647,46.317674485634754,43.75732290108718,-49.33704516948762,0.21295996062495054,0.26548522670214886,-0.7383105904016944,0.582291268760085,-0.7346618778232863,-0.8663874463950543,-0.036100298289379565,-0.023145737126469612,0.485491007566452,0.002714568050578177
140.746,46.25243624091237,43.68912924991584,-49.35523105598088,0.19683272450691758,0.28741146399741013,-0.6877763876879582,0.6368792424509945,-0.4171545761308326,-0.4943325489280156,-0.022371232821634356,0.011234153062105179,-0.13548554480075836,0.0021159460302442477
