timestamp,elapsed_time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,qw,qx,qy,qz,roll_deg,pitch_deg,yaw_deg,accel_bias_x,accel_bias_y,accel_bias_z,gyro_bias_x,gyro_bias_y,gyro_bias_z,raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z
10.110000,10.110000,0.021978,-0.018034,-1.430781,0.073330,-0.016198,-0.063965,0.772645,-0.000620,0.003870,0.634826,0.226598,0.387724,78.815640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020812,-0.053957,10.157487,-0.004140,0.003008,-0.004077
10.124000,10.124000,0.023014,-0.018258,-1.491144,0.074753,-0.015795,-0.059059,0.769809,-0.000673,0.003864,0.638262,0.223255,0.390150,79.326216,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.020812,-0.053957,10.157487,-0.004140,0.003008,-0.004077
10.146000,10.146000,0.024685,-0.018595,-1.533647,0.077094,-0.014913,-0.051456,0.767130,-0.000669,0.003932,0.641479,0.230200,0.394797,79.805926,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.010038,-0.057548,10.152697,0.005557,0.003659,-0.006901
10.165000,10.165000,0.026175,-0.018857,-1.563184,0.079815,-0.012669,-0.044152,0.764520,-0.000724,0.003991,0.644588,0.231414,0.403106,80.271131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.071365,-0.079096,10.192201,0.001103,0.007640,0.001684
10.184000,10.184000,0.027708,-0.019083,-1.615282,0.081539,-0.011110,-0.037021,0.762027,-0.000755,0.003993,0.647533,0.230318,0.404717,80.713271,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024577,-0.034471,10.182614,-0.001019,0.001487,0.001699
10.204000,10.204000,0.029365,-0.019310,-1.651673,0.084112,-0.011561,-0.029003,0.759661,-0.000843,0.004055,0.650306,0.228840,0.415847,81.131089,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.073586,-0.089537,10.207755,-0.001292,0.009713,0.000320
10.228000,10.228000,0.031435,-0.019560,-1.677115,0.088427,-0.009279,-0.022249,0.757846,-0.000875,0.004080,0.652420,0.229024,0.419698,81.450380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048434,-0.122707,10.089248,0.000109,0.002814,0.003358
10.245000,10.245000,0.032964,-0.019704,-1.768892,0.091477,-0.007635,-0.108905,0.756000,-0.000901,0.004096,0.654558,0.229154,0.422426,81.774035,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.048434,-0.122707,10.089248,0.000109,0.002814,0.003358
10.266000,10.266000,0.034914,-0.019859,-1.834446,0.094198,-0.007164,-0.164891,0.754251,-0.000826,0.004167,0.656572,0.242084,0.422277,82.079718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.034166,-0.084400,10.157484,0.010738,-0.000119,0.001012
10.285000,10.285000,0.036727,-0.019991,-1.880936,0.096700,-0.006732,-0.158234,0.752585,-0.000759,0.004231,0.658481,0.253782,0.422142,82.370177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.034166,-0.084400,10.157484,0.010738,-0.000119,0.001012
10.304000,10.304000,0.038579,-0.020117,-1.933991,0.098228,-0.006477,-0.151457,0.751012,-0.000713,0.004336,0.660273,0.266678,0.427077,82.643426,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.050925,-0.032925,10.163467,0.011855,0.004527,-0.001246
10.325000,10.325000,0.040664,-0.020239,-1.971247,0.100335,-0.005167,-0.144805,0.749522,-0.000674,0.004394,0.661964,0.275442,0.428563,82.901763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000747,-0.044385,10.124031,0.007300,0.001225,-0.002216
